Mon Aug 15 16:15:52 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
50 100 30 114 15.88 10000 125 0 0 0 0 0 

Mon Oct 10 18:25:22 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 30 22 0.95 10000 1010 0 0 14.56 0 0 
2 20 30 15 0.81 10000 21 0 0 0 0 0 
3 20 30 23 0.95 10000 14 0 0 0 0 0 
4 20 30 16 0.89 10000 5016 0 0 9.31 0 0 
5 20 30 19 0.8 10000 29 0 0 0 0 0 
6 20 30 25 0.89 10000 1764 0 0 0 0 0 
7 20 30 19 0.93 10000 3 0 0 0 0 0 
8 20 30 18 0.87 10000 9 0 0 0 0 0 
9 20 30 21 0.92 10000 5024 0 0 0 0 0 
10 20 30 23 0.89 10000 19 0 0 0 0 0 
11 40 30 30 2.09 10000 6 0 0 1.71 0 0 
12 40 30 36 2.18 10000 62 0 0 1.85 0 0 
13 40 30 47 2.19 10000 102 0 0 1.62 0 0 
14 40 30 42 2.29 10000 40 0 0 0 0 0 
15 40 30 46 2.17 10000 1311 0 0 3.22 0 0 
16 40 30 36 2.17 10000 24 0 0 0 0 0 
17 40 30 36 2.03 10000 61 0 0 0 0 0 
18 40 30 49 2.12 10000 5068 0 0 3.84 0 0 
19 40 30 34 2.2 10000 76 0 0 0 0 0 
20 40 30 35 2.25 10000 114 0 0 0 0 0 
21 60 30 68 3.93 10000 25 0 0 1.63 0 0 
22 60 30 59 3.85 10000 1249 0 0 1.84 0 0 
23 60 30 61 3.93 10000 183 0 0 0 0 0 
24 60 30 61 3.71 10000 132 0 0 0 0 0 
25 60 30 56 4.08 10000 27 0 0 0 0 0 
26 60 30 56 3.81 10000 124 0 0 0 0 0 
27 60 30 50 3.65 10000 19 0 0 0 0 0 
28 60 30 63 4.03 10000 1104 0 0 0 0 0 
29 60 30 58 3.86 10000 424 0 0 0 0 0 
30 60 30 71 4.04 10000 798 0 0 0 0 0 
31 80 30 76 5.87 10000 183 0 0 1.77 0 0 
32 80 30 81 5.88 10000 63 0 0 0 0 0 
33 80 30 77 5.56 10000 43 0 0 0 0 0 
34 80 30 82 5.54 10000 65 0 0 0 0 0 
35 80 30 79 6.05 10000 21 0 0 0 0 0 
36 80 30 85 5.77 10000 16 0 0 0 0 0 
37 80 30 89 5.74 10000 821 0 0 1.05 0 0 
38 80 30 89 5.75 10000 103 0 0 0 0 0 
39 80 30 93 5.82 10000 288 0 0 0 0 0 
40 80 30 81 5.88 10000 112 0 0 0 0 0 
41 100 30 92 7.87 10000 70 0 0 1.07 0 0 
42 100 30 102 7.91 10000 77 0 0 0.26 0 0 
43 100 30 89 8.5 10000 184 0 0 0.42 0 0 
44 100 30 97 8.23 10000 10 0 0 0 0 0 
45 100 30 101 8.14 10000 234 0 0 0 0 0 
46 100 30 113 8.17 10000 217 0 0 0 0 0 
47 100 30 92 8.07 10000 27 0 0 0 0 0 
48 100 30 105 8.28 10000 7 0 0 0 0 0 
49 100 30 100 8.28 10000 44 0 0 0 0 0 
50 100 30 114 8.5 10000 2112 0 0 0.83 0 0 

Tue Oct 11 12:48:37 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 30 22 0.57 10000 47 0 0 13.5 0 0 
2 20 30 15 0.51 10000 164 0 0 9.35 0 0 
3 20 30 23 0.57 10000 20 0 0 0 0 0 
4 20 30 16 0.56 10000 512 0 0 10.07 0 0 
5 20 30 19 0.56 10000 19 0 0 0 0 0 
6 20 30 25 0.59 10000 372 0 0 0 0 0 
7 20 30 18 0.53 10000 597 0 0 0 0 0 
8 20 30 18 0.52 10000 19 0 0 0 0 0 
9 20 30 21 0.56 10000 4919 0 0 14.39 0 0 
10 20 30 23 0.55 10000 36 0 0 0 0 0 
11 40 30 30 1.01 10000 370 0 0 11.7 0 0 
12 40 30 36 1.1 10000 713 0 0 5.3 0 0 
13 40 30 47 1.14 10000 526 0 0 0 0 0 
14 40 30 43 1.07 10000 19 0 0 0 0 0 
15 40 30 47 1.13 10000 67 0 0 0 0 0 
16 40 30 36 1.08 10000 329 0 0 0 0 0 
17 40 30 36 1.05 10000 3546 0 0 6.97 0 0 
18 40 30 49 1.11 10000 373 0 0 0 0 0 
19 40 30 34 1.12 10000 831 0 0 0 0 0 
20 40 30 35 1.12 10000 70 0 0 0 0 0 
21 60 30 68 1.69 10000 225 0 0 6.4 0 0 
22 60 30 60 1.7 10000 41 0 0 0 0 0 
23 60 30 61 1.68 10000 703 0 0 3.62 0 0 
24 60 30 62 1.7 10000 14 0 0 0 0 0 
25 60 30 56 1.77 10000 182 0 0 0 0 0 
26 60 30 56 1.69 10000 758 0 0 0 0 0 
27 60 30 50 1.59 10000 181 0 0 0 0 0 
28 60 30 64 1.74 10000 91 0 0 0 0 0 
29 60 30 59 1.7 10000 81 0 0 0 0 0 
30 60 30 72 1.78 10000 95 0 0 0 0 0 
31 80 30 77 2.39 10000 134 0 0 4.09 0 0 
32 80 30 81 2.27 10000 2263 0 0 3.37 0 0 
33 80 30 77 2.31 10000 336 0 0 0 0 0 
34 80 30 82 2.32 10000 233 0 0 0 0 0 
35 80 30 79 2.38 10000 78 0 0 0 0 0 
36 80 30 85 2.41 10000 391 0 0 0 0 0 
37 80 30 90 2.42 10000 115 0 0 0 0 0 
38 80 30 89 2.35 10000 271 0 0 0 0 0 
39 80 30 94 2.38 10000 449 0 0 0 0 0 
40 80 30 81 2.31 10000 7136 0 0 3.44 0 0 
41 100 30 92 3.08 10000 193 0 0 3.41 0 0 
42 100 30 102 3.02 10000 318 0 0 1.6 0 0 
43 100 30 89 3.02 10000 3670 0 0 2.66 0 0 
44 100 30 97 3.07 10000 766 0 0 0 0 0 
45 100 30 102 3.11 10000 30 0 0 0 0 0 
46 100 30 113 3.14 10000 7126 0 0 2.44 0 0 
47 100 30 92 2.92 10000 205 0 0 0 0 0 
48 100 30 105 3.05 10000 157 0 0 0 0 0 
49 100 30 100 3.03 10000 765 0 0 0 0 0 
50 100 30 115 3.12 10000 890 0 0 0 0 0 

Fri Oct 21 16:31:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 30 22 1.2 10000 2347 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
2 20 30 15 1.01 10000 26 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
3 20 30 22 1.2 10000 178 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
4 20 30 16 1.07 10000 392 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
5 20 30 18 1.08 10000 5107 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
6 20 30 25 1.15 10000 116 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
7 20 30 18 1.13 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
8 20 30 18 1.14 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
9 20 30 22 1.18 10000 7 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
10 20 30 23 1.16 10000 177 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
11 40 30 30 3.05 10000 78 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
12 40 30 36 3.19 10000 8 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
13 40 30 47 3.27 10000 115 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
14 40 30 42 3.33 10000 655 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
15 40 30 46 3.14 10000 4661 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
16 40 30 36 3.14 10000 21 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
17 40 30 36 2.92 10000 72 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
18 40 30 49 3.13 10000 121 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
19 40 30 34 3.16 10000 105 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
20 40 30 35 3.19 10000 34 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
21 60 30 67 6.41 10000 1263 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
22 60 30 59 6.08 10000 276 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
23 60 30 61 6.4 10000 20 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
24 60 30 61 5.86 10000 163 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
25 60 30 55 6.22 10000 1113 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
26 60 30 56 6.03 10000 63 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
27 60 30 50 5.92 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
28 60 30 63 6.25 10000 216 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
29 60 30 58 6.01 10000 939 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
30 60 30 71 6.42 10000 269 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
31 80 30 76 9.6 10000 349 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
32 80 30 81 9.57 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
33 80 30 77 9.51 10000 40 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
34 80 30 82 9.48 10000 8 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
35 80 30 79 9.83 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
36 80 30 85 9.95 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
37 80 30 89 10.16 10000 80 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
38 80 30 89 9.79 10000 44 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
39 80 30 93 9.81 10000 630 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
40 80 30 81 9.68 10000 97 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
41 100 30 92 13.64 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
42 100 30 102 13.83 10000 84 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
43 100 30 89 14.08 10000 542 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
44 100 30 97 14.24 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
45 100 30 101 13.92 10000 52 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
46 100 30 113 15.12 10000 170 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
47 100 30 92 13.21 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
48 100 30 105 14.25 10000 11 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
49 100 30 100 14.04 10000 107 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
50 100 30 114 14.21 10000 438 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 

Fri Oct 21 17:05:08 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 30 22 1.19 10000 2347 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
2 20 30 15 0.99 10000 26 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
3 20 30 22 1.21 10000 178 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
4 20 30 16 1.04 10000 392 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
5 20 30 18 1.01 10000 5107 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
6 20 30 25 1.1 10000 116 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
7 20 30 18 1.04 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
8 20 30 18 1.09 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
9 20 30 22 1.15 10000 7 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
10 20 30 23 1.15 10000 177 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
11 40 30 30 3.01 10000 78 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
12 40 30 36 3.1 10000 8 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
13 40 30 47 3.29 10000 115 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
14 40 30 42 3.26 10000 655 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
15 40 30 46 3.06 10000 4661 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
16 40 30 36 3.01 10000 21 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
