Mon Aug 15 16:03:01 2005

 inst  m   W   SVC:time it_all it_best Times:1dh 1dv tm_cg LBh LBv
6 40 40 36 115 115 0.06 0 0 36 36 36 74.6667
7 80 40 67 237 237 0.33 0 0 67 67 67 73.5714
8 120 40 101 1 1 0 0 0 101 101 101 77
9 160 40 126 1 1 0 0 0 126 126 126 82.4444
10 200 40 156 1 1 0 0 0 156 156 156 89.8
11 16 10 23 2 2 0 0 0 23 23 23 83.7273
12 23 70 65 22 33838 0.01 11 3.1 65 65 65 82.1667
13 62 70 664 51 8644 0.06 11 4.4 664 664 664 126.923
14 10 250 1016 1 63433 0 10 55 1016 1016 1016 190.429
15 20 250 1204 388 34302 0.12 11 9.5 1204 1204 1204 258
16 30 250 1803 4 19724 0 11 10 1803 1803 1803 354.562
17 50 250 3016 1385 11163 1.36 11 3 3016 3016 3016 511.118
18 16 20 20 5 5 0 0 0 20 20 20 483.833
19 17 20 21 5 53714 0 11 5 21 21 21 459.474
20 16 20 20 3 3 0 0 0 20 20 20 437.5
21 25 40 15 55 55 0.01 0 0 15 15 15 417.381
22 25 40 15 167 167 0.06 0 0 15 15 15 399.091
23 25 40 15 1 1 0 0 0 15 15 15 382.391
24 28 60 30 25442 25442 9.45 9 0 30 30 30 367.708
25 29 60 31 27 26732 0.01 11 3.3 31 31 31 354.24
26 28 60 31 26 28785 0.01 10 3.3 31 31 31 341.808
27 10 10 23 1 97400 0 11 21 23 23 23 330
28 17 10 30 7 55766 0 11 7.1 30 30 30 319.286
29 21 10 28 2 2 0 0 0 28 28 28 309.241
30 7 10 20 10 207310 0 11 18 20 20 20 299.6
31 14 10 36 1 1 0 0 0 36 36 36 291.097
32 15 10 31 3 59889 0 11 6.8 31 31 31 282.969
33 8 20 20 1 152856 0 11 1.2e+02 20 20 20 275
34 13 20 34 8 72859 0 10 6.2 34 34 34 267.912
35 18 20 51 9 44475 0 11 4 51 51 51 261.714
36 13 30 80 4 83304 0 11 38 80 80 80 256.667
37 15 30 52 8 73480 0 11 4 52 52 52 251.135
38 22 30 87 1 40167 0 11 13 87 87 87 246.816

Sat Nov 19 19:53:50 2005

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 3 fWriteSolution 0 fWriteGrpPrm 1 [Sub_2DSPP] nScaleW 1 vsp -1 0  pTower 0 0.4  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 10 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 25 30 3175 3175 0.79 1 0 30 30 30 30
2 40 25 57 2249 2249 1.4 1 0 57 57 57 43.5
3 60 25 84 183 183 0.2 0 0 84 84 84 57
4 80 25 107 526 526 0.79 1 0 107 107 107 69.5
5 100 25 134 1 1 0 0 0 134 134 134 82.4
6 40 40 36 115 115 0.07 0 0 36 36 36 74.6667
7 80 40 67 237 237 0.34 0 0 67 67 67 73.5714
8 120 40 101 1 1 0 0 0 101 101 101 77
9 160 40 126 1 1 0 0 0 126 126 126 82.4444
10 200 40 156 1 1 0 0 0 156 156 156 89.8
11 16 10 23 2 2 0 0 0 23 23 23 83.7273
12 23 70 65 22 30737 0.01 10 3.1 65 65 65 82.1667
13 62 70 664 51 8323 0.07 11 4.4 664 664 664 126.923
14 10 250 1016 1 60830 0 10 55 1016 1016 1016 190.429
15 20 250 1204 388 33877 0.13 11 9.5 1204 1204 1204 258
16 30 250 1803 4 19859 0 11 10 1803 1803 1803 354.562
17 50 250 3016 1385 11237 1.45 11 3 3016 3016 3016 511.118
18 16 20 20 5 5 0 0 0 20 20 20 483.833
19 17 20 21 5 52287 0 11 5 21 21 21 459.474
20 16 20 20 3 3 0 0 0 20 20 20 437.5
21 25 40 15 55 55 0.02 0 0 15 15 15 417.381
22 25 40 15 167 167 0.06 0 0 15 15 15 399.091
23 25 40 15 1 1 0 0 0 15 15 15 382.391
24 28 60 30 25442 25442 9.63 10 0 30 30 30 367.708
25 29 60 31 27 25603 0.01 11 3.3 31 31 31 354.24
26 28 60 31 26 28379 0.01 11 3.3 31 31 31 341.808
27 10 10 23 1 93699 0 11 21 23 23 23 330
28 17 10 30 7 54000 0 11 7.1 30 30 30 319.286
29 21 10 28 2 2 0 0 0 28 28 28 309.241
30 7 10 20 10 200182 0 10 18 20 20 20 299.6
31 14 10 36 1 1 0 0 0 36 36 36 291.097
32 15 10 31 3 60333 0 11 6.8 31 31 31 282.969
33 8 20 20 1 155820 0 11 1.2e+02 20 20 20 275
34 13 20 34 8 71737 0 10 6.2 34 34 34 267.912
35 18 20 51 9 44022 0 11 4 51 51 51 261.714
36 13 30 80 4 85221 0 11 38 80 80 80 256.667
37 15 30 52 8 70737 0 11 4 52 52 52 251.135
38 22 30 87 1 41054 0 11 13 87 87 87 246.816

Sat Nov 19 20:06:03 2005

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 3 fWriteSolution 0 fWriteGrpPrm 1 [Sub_2DSPP] nScaleW 1 vsp -1 0  pTower 0 0.4  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 10 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 25 30 3175 3175 0.76 1 0 30 30 30 30
2 40 25 57 2249 2249 1.35 1 0 57 57 57 43.5
3 60 25 84 183 183 0.19 0 0 84 84 84 57
4 80 25 107 526 526 0.82 1 0 107 107 107 69.5
5 100 25 134 1 1 0 0 0 134 134 134 82.4
6 40 40 36 115 115 0.07 0 0 36 36 36 74.6667
7 80 40 67 237 237 0.33 0 0 67 67 67 73.5714
8 120 40 101 1 1 0 0 0 101 101 101 77
9 160 40 126 1 1 0 0 0 126 126 126 82.4444
10 200 40 156 1 1 0.01 0 0 156 156 156 89.8
11 16 10 23 2 2 0 0 0 23 23 23 83.7273
12 23 70 65 22 35424 0.01 11 3.1 65 65 65 82.1667
13 62 70 664 51 8280 0.06 11 4.4 664 664 664 126.923
14 10 250 1016 1 62945 0 10 55 1016 1016 1016 190.429
15 20 250 1204 388 35167 0.13 11 9.5 1204 1204 1204 258
16 30 250 1803 4 18021 0 10 10 1803 1803 1803 354.562
17 50 250 3016 1385 11373 1.41 11 3 3016 3016 3016 511.118
18 16 20 20 5 5 0 0 0 20 20 20 483.833
19 17 20 21 5 53616 0 11 5 21 21 21 459.474
20 16 20 20 3 3 0 0 0 20 20 20 437.5
21 25 40 15 55 55 0.01 0 0 15 15 15 417.381
22 25 40 15 167 167 0.05 0 0 15 15 15 399.091
23 25 40 15 1 1 0 0 0 15 15 15 382.391
24 28 60 30 25442 25442 9.42 9 0 30 30 30 367.708
25 29 60 31 27 25494 0.01 10 3.3 31 31 31 354.24
26 28 60 31 26 27600 0.01 10 3.3 31 31 31 341.808
27 10 10 23 1 96323 0 11 21 23 23 23 330
28 17 10 30 7 49022 0 10 7.1 30 30 30 319.286
29 21 10 28 2 2 0 0 0 28 28 28 309.241
30 7 10 20 10 214260 0 11 18 20 20 20 299.6
31 14 10 36 1 1 0 0 0 36 36 36 291.097
32 15 10 31 3 62811 0 11 6.8 31 31 31 282.969
33 8 20 20 1 170579 0 11 1.2e+02 20 20 20 275
34 13 20 34 8 73511 0 10 6.2 34 34 34 267.912

Sat Nov 19 20:09:14 2005

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 3 fWriteSolution 0 fWriteGrpPrm 1 [Sub_2DSPP] nScaleW 1 vsp -1 0  pTower 0 0.4  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 10 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 25 30 3175 3175 0.78 1 0 30 30 30 30
2 40 25 57 2249 2249 1.4 1 0 57 57 57 43.5
3 60 25 84 183 183 0.19 0 0 84 84 84 57
4 80 25 107 526 526 0.78 1 0 107 107 107 69.5
5 100 25 134 1 1 0 0 0 134 134 134 82.4
6 40 40 36 115 115 0.07 0 0 36 36 36 74.6667
7 80 40 67 237 237 0.34 0 0 67 67 67 73.5714
8 120 40 101 1 1 0 0 0 101 101 101 77
9 160 40 126 1 1 0.01 0 0 126 126 126 82.4444
10 200 40 156 1 1 0 0 0 156 156 156 89.8
11 16 10 23 2 2 0 0 0 23 23 23 83.7273
12 23 70 65 22 34889 0.01 11 3.1 65 65 65 82.1667
13 62 70 664 51 8124 0.06 11 4.4 664 664 664 126.923
14 10 250 1016 1 64335 0 10 55 1016 1016 1016 190.429
15 20 250 1204 388 34851 0.12 11 9.5 1204 1204 1204 258
16 30 250 1803 4 20196 0 11 10 1803 1803 1803 354.562
17 50 250 3016 1385 11513 1.39 11 3 3016 3016 3016 511.118
18 16 20 20 5 5 0 0 0 20 20 20 483.833
19 17 20 21 5 51939 0 11 5 21 21 21 459.474
20 16 20 20 3 3 0 0 0 20 20 20 437.5
21 25 40 15 55 55 0.01 0 0 15 15 15 417.381
22 25 40 15 167 167 0.06 0 0 15 15 15 399.091
23 25 40 15 1 1 0 0 0 15 15 15 382.391
24 28 60 30 25442 25442 9.58 10 0 30 30 30 367.708
25 29 60 31 27 25731 0.02 11 3.3 31 31 31 354.24
26 28 60 31 26 28675 0.01 11 3.3 31 31 31 341.808
